talhao,idade,prescrição,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,VPL
52,3,31,0,0,0,4163,0,0,0,0,3473,0,0,0,0,0,4163,0,83774
52,3,34,0,0,0,4163,0,0,0,0,3473,0,0,0,0,0,0,4715,101574
52,3,37,0,0,0,4163,0,0,0,0,0,4163,0,0,0,0,3473,0,87425
52,3,40,0,0,0,4163,0,0,0,0,0,4163,0,0,0,0,0,4163,108270
52,3,43,0,0,0,4163,0,0,0,0,0,4163,0,0,0,0,0,0,138259
52,3,46,0,0,0,4163,0,0,0,0,0,0,4715,0,0,0,0,3473,107175
52,3,49,0,0,0,4163,0,0,0,0,0,0,4715,0,0,0,0,0,139984
52,3,55,0,0,0,0,4715,0,0,0,0,3473,0,0,0,0,3473,0,85691
52,3,58,0,0,0,0,4715,0,0,0,0,3473,0,0,0,0,0,4163,106536
52,3,61,0,0,0,0,4715,0,0,0,0,3473,0,0,0,0,0,0,136525
52,3,64,0,0,0,0,4715,0,0,0,0,0,4163,0,0,0,0,3473,109915
52,3,67,0,0,0,0,4715,0,0,0,0,0,4163,0,0,0,0,0,142724
52,3,73,0,0,0,0,4715,0,0,0,0,0,0,4715,0,0,0,0,141713
53,3,1,0,0,6942,0,0,0,0,6942,0,0,0,0,6942,0,0,0,197855
53,3,4,0,0,6942,0,0,0,0,6942,0,0,0,0,0,8073,0,0,198616
53,3,7,0,0,6942,0,0,0,0,6942,0,0,0,0,0,0,9009,0,211253
53,3,10,0,0,6942,0,0,0,0,0,8073,0,0,0,0,6942,0,0,202692
53,3,13,0,0,6942,0,0,0,0,0,8073,0,0,0,0,0,8073,0,220189
53,3,16,0,0,6942,0,0,0,0,0,8073,0,0,0,0,0,0,9009,250687
53,3,19,0,0,6942,0,0,0,0,0,0,9009,0,0,0,0,6942,0,216822
53,3,22,0,0,6942,0,0,0,0,0,0,9009,0,0,0,0,0,8073,251820
53,3,25,0,0,6942,0,0,0,0,0,0,9009,0,0,0,0,0,0,301714
53,3,28,0,0,0,8073,0,0,0,0,6942,0,0,0,0,6942,0,0,208681
53,3,31,0,0,0,8073,0,0,0,0,6942,0,0,0,0,0,8073,0,226178
53,3,34,0,0,0,8073,0,0,0,0,6942,0,0,0,0,0,0,9009,256676
53,3,37,0,0,0,8073,0,0,0,0,0,8073,0,0,0,0,6942,0,229952
53,3,40,0,0,0,8073,0,0,0,0,0,8073,0,0,0,0,0,8073,264950
53,3,43,0,0,0,8073,0,0,0,0,0,8073,0,0,0,0,0,0,314844
53,3,46,0,0,0,8073,0,0,0,0,0,0,9009,0,0,0,0,6942,261832
53,3,49,0,0,0,8073,0,0,0,0,0,0,9009,0,0,0,0,0,315893
53,3,55,0,0,0,0,9009,0,0,0,0,6942,0,0,0,0,6942,0,225004
53,3,58,0,0,0,0,9009,0,0,0,0,6942,0,0,0,0,0,8073,260002
53,3,61,0,0,0,0,9009,0,0,0,0,6942,0,0,0,0,0,0,309896
53,3,64,0,0,0,0,9009,0,0,0,0,0,8073,0,0,0,0,6942,263496
53,3,67,0,0,0,0,9009,0,0,0,0,0,8073,0,0,0,0,0,317557
53,3,73,0,0,0,0,9009,0,0,0,0,0,0,9009,0,0,0,0,314670
54,3,1,0,0,6600,0,0,0,0,6600,0,0,0,0,6600,0,0,0,153625
54,3,4,0,0,6600,0,0,0,0,6600,0,0,0,0,0,7800,0,0,157422
54,3,7,0,0,6600,0,0,0,0,6600,0,0,0,0,0,0,8760,0,171971
54,3,10,0,0,6600,0,0,0,0,0,7800,0,0,0,0,6600,0,0,163071
54,3,13,0,0,6600,0,0,0,0,0,7800,0,0,0,0,0,7800,0,183340
54,3,16,0,0,6600,0,0,0,0,0,7800,0,0,0,0,0,0,8760,214408
54,3,19,0,0,6600,0,0,0,0,0,0,8760,0,0,0,0,6600,0,180165
54,3,22,0,0,6600,0,0,0,0,0,0,8760,0,0,0,0,0,7800,216529
54,3,25,0,0,6600,0,0,0,0,0,0,8760,0,0,0,0,0,0,268146
54,3,28,0,0,0,7800,0,0,0,0,6600,0,0,0,0,6600,0,0,171372
54,3,31,0,0,0,7800,0,0,0,0,6600,0,0,0,0,0,7800,0,191641
54,3,34,0,0,0,7800,0,0,0,0,6600,0,0,0,0,0,0,8760,222709
54,3,37,0,0,0,7800,0,0,0,0,0,7800,0,0,0,0,6600,0,196870
54,3,40,0,0,0,7800,0,0,0,0,0,7800,0,0,0,0,0,7800,233234
54,3,43,0,0,0,7800,0,0,0,0,0,7800,0,0,0,0,0,0,284851
54,3,46,0,0,0,7800,0,0,0,0,0,0,8760,0,0,0,0,6600,230296
54,3,49,0,0,0,7800,0,0,0,0,0,0,8760,0,0,0,0,0,286817
54,3,55,0,0,0,0,8760,0,0,0,0,6600,0,0,0,0,6600,0,192207
54,3,58,0,0,0,0,8760,0,0,0,0,6600,0,0,0,0,0,7800,228571
54,3,61,0,0,0,0,8760,0,0,0,0,6600,0,0,0,0,0,0,280188
54,3,64,0,0,0,0,8760,0,0,0,0,0,7800,0,0,0,0,6600,233415
54,3,67,0,0,0,0,8760,0,0,0,0,0,7800,0,0,0,0,0,289936
54,3,73,0,0,0,0,8760,0,0,0,0,0,0,8760,0,0,0,0,287215
55,3,1,0,0,4232,0,0,0,0,4232,0,0,0,0,4232,0,0,0,129771
55,3,4,0,0,4232,0,0,0,0,4232,0,0,0,0,0,4899,0,0,129614
55,3,7,0,0,4232,0,0,0,0,4232,0,0,0,0,0,0,5428,0,136217
55,3,10,0,0,4232,0,0,0,0,0,4899,0,0,0,0,4232,0,0,131720
55,3,13,0,0,4232,0,0,0,0,0,4899,0,0,0,0,0,4899,0,141581
55,3,16,0,0,4232,0,0,0,0,0,4899,0,0,0,0,0,0,5428,159232
55,3,19,0,0,4232,0,0,0,0,0,0,5428,0,0,0,0,4232,0,138744
55,3,22,0,0,4232,0,0,0,0,0,0,5428,0,0,0,0,0,4899,159411
55,3,25,0,0,4232,0,0,0,0,0,0,5428,0,0,0,0,0,0,188406
55,3,28,0,0,0,4899,0,0,0,0,4232,0,0,0,0,4232,0,0,134815
55,3,31,0,0,0,4899,0,0,0,0,4232,0,0,0,0,0,4899,0,144676
55,3,34,0,0,0,4899,0,0,0,0,4232,0,0,0,0,0,0,5428,162327
55,3,37,0,0,0,4899,0,0,0,0,0,4899,0,0,0,0,4232,0,146625
55,3,40,0,0,0,4899,0,0,0,0,0,4899,0,0,0,0,0,4899,167292
55,3,43,0,0,0,4899,0,0,0,0,0,4899,0,0,0,0,0,0,196287
55,3,46,0,0,0,4899,0,0,0,0,0,0,5428,0,0,0,0,4232,164663
55,3,49,0,0,0,4899,0,0,0,0,0,0,5428,0,0,0,0,0,196451
55,3,55,0,0,0,0,5428,0,0,0,0,4232,0,0,0,0,4232,0,142457
55,3,58,0,0,0,0,5428,0,0,0,0,4232,0,0,0,0,0,4899,163124
55,3,61,0,0,0,0,5428,0,0,0,0,4232,0,0,0,0,0,0,192119
55,3,64,0,0,0,0,5428,0,0,0,0,0,4899,0,0,0,0,4232,164927
55,3,67,0,0,0,0,5428,0,0,0,0,0,4899,0,0,0,0,0,196715
55,3,73,0,0,0,0,5428,0,0,0,0,0,0,5428,0,0,0,0,194285
56,3,1,0,0,6180,0,0,0,0,6180,0,0,0,0,6180,0,0,0,231931
56,3,4,0,0,6180,0,0,0,0,6180,0,0,0,0,0,7020,0,0,228188
56,3,7,0,0,6180,0,0,0,0,6180,0,0,0,0,0,0,7680,0,234032
56,3,10,0,0,6180,0,0,0,0,0,7020,0,0,0,0,6180,0,0,229249
56,3,13,0,0,6180,0,0,0,0,0,7020,0,0,0,0,0,7020,0,239301
56,3,16,0,0,6180,0,0,0,0,0,7020,0,0,0,0,0,0,7680,262108
56,3,19,0,0,6180,0,0,0,0,0,0,7680,0,0,0,0,6180,0,234101
56,3,22,0,0,6180,0,0,0,0,0,0,7680,0,0,0,0,0,7020,260804
56,3,25,0,0,6180,0,0,0,0,0,0,7680,0,0,0,0,0,0,297800
56,3,28,0,0,0,7020,0,0,0,0,6180,0,0,0,0,6180,0,0,230808
56,3,31,0,0,0,7020,0,0,0,0,6180,0,0,0,0,0,7020,0,240860
56,3,34,0,0,0,7020,0,0,0,0,6180,0,0,0,0,0,0,7680,263667
56,3,37,0,0,0,7020,0,0,0,0,0,7020,0,0,0,0,6180,0,241843
56,3,40,0,0,0,7020,0,0,0,0,0,7020,0,0,0,0,0,7020,268546
56,3,43,0,0,0,7020,0,0,0,0,0,7020,0,0,0,0,0,0,305542
56,3,46,0,0,0,7020,0,0,0,0,0,0,7680,0,0,0,0,6180,263731
56,3,49,0,0,0,7020,0,0,0,0,0,0,7680,0,0,0,0,0,304336
56,3,55,0,0,0,0,7680,0,0,0,0,6180,0,0,0,0,6180,0,234203
56,3,58,0,0,0,0,7680,0,0,0,0,6180,0,0,0,0,0,7020,260906
56,3,61,0,0,0,0,7680,0,0,0,0,6180,0,0,0,0,0,0,297902
56,3,64,0,0,0,0,7680,0,0,0,0,0,7020,0,0,0,0,6180,261816
56,3,67,0,0,0,0,7680,0,0,0,0,0,7020,0,0,0,0,0,302421
56,3,73,0,0,0,0,7680,0,0,0,0,0,0,7680,0,0,0,0,297963
57,3,1,0,0,6004,0,0,0,0,6004,0,0,0,0,6004,0,0,0,120832
57,3,4,0,0,6004,0,0,0,0,6004,0,0,0,0,0,7144,0,0,125497
57,3,7,0,0,6004,0,0,0,0,6004,0,0,0,0,0,0,8056,0,140124
57,3,10,0,0,6004,0,0,0,0,0,7144,0,0,0,0,6004,0,0,131438
57,3,13,0,0,6004,0,0,0,0,0,7144,0,0,0,0,0,7144,0,151499
57,3,16,0,0,6004,0,0,0,0,0,7144,0,0,0,0,0,0,8056,181016
57,3,19,0,0,6004,0,0,0,0,0,0,8056,0,0,0,0,6004,0,149016
57,3,22,0,0,6004,0,0,0,0,0,0,8056,0,0,0,0,0,7144,183565
57,3,25,0,0,6004,0,0,0,0,0,0,8056,0,0,0,0,0,0,232801
57,3,28,0,0,0,7144,0,0,0,0,6004,0,0,0,0,6004,0,0,140169
57,3,31,0,0,0,7144,0,0,0,0,6004,0,0,0,0,0,7144,0,160230
57,3,34,0,0,0,7144,0,0,0,0,6004,0,0,0,0,0,0,8056,189747
57,3,37,0,0,0,7144,0,0,0,0,0,7144,0,0,0,0,6004,0,165731
57,3,40,0,0,0,7144,0,0,0,0,0,7144,0,0,0,0,0,7144,200280
57,3,43,0,0,0,7144,0,0,0,0,0,7144,0,0,0,0,0,0,249516
57,3,46,0,0,0,7144,0,0,0,0,0,0,8056,0,0,0,0,6004,197981
57,3,49,0,0,0,7144,0,0,0,0,0,0,8056,0,0,0,0,0,251876
57,3,55,0,0,0,0,8056,0,0,0,0,6004,0,0,0,0,6004,0,162083
57,3,58,0,0,0,0,8056,0,0,0,0,6004,0,0,0,0,0,7144,196632
57,3,61,0,0,0,0,8056,0,0,0,0,6004,0,0,0,0,0,0,245868
57,3,64,0,0,0,0,8056,0,0,0,0,0,7144,0,0,0,0,6004,201726
57,3,67,0,0,0,0,8056,0,0,0,0,0,7144,0,0,0,0,0,255621
57,3,73,0,0,0,0,8056,0,0,0,0,0,0,8056,0,0,0,0,253492
58,3,1,0,0,4623,0,0,0,0,4623,0,0,0,0,4623,0,0,0,166844
58,3,4,0,0,4623,0,0,0,0,4623,0,0,0,0,0,5267,0,0,164548
58,3,7,0,0,4623,0,0,0,0,4623,0,0,0,0,0,0,5796,0,169846
58,3,10,0,0,4623,0,0,0,0,0,5267,0,0,0,0,4623,0,0,165610
58,3,13,0,0,4623,0,0,0,0,0,5267,0,0,0,0,0,5267,0,173743
58,3,16,0,0,4623,0,0,0,0,0,5267,0,0,0,0,0,0,5796,191533
58,3,19,0,0,4623,0,0,0,0,0,0,5796,0,0,0,0,4623,0,170561
58,3,22,0,0,4623,0,0,0,0,0,0,5796,0,0,0,0,0,5267,190976
58,3,25,0,0,4623,0,0,0,0,0,0,5796,0,0,0,0,0,0,219742
58,3,28,0,0,0,5267,0,0,0,0,4623,0,0,0,0,4623,0,0,167172
58,3,31,0,0,0,5267,0,0,0,0,4623,0,0,0,0,0,5267,0,175305
58,3,34,0,0,0,5267,0,0,0,0,4623,0,0,0,0,0,0,5796,193095
58,3,37,0,0,0,5267,0,0,0,0,0,5267,0,0,0,0,4623,0,176287
58,3,40,0,0,0,5267,0,0,0,0,0,5267,0,0,0,0,0,5267,196702
58,3,43,0,0,0,5267,0,0,0,0,0,5267,0,0,0,0,0,0,225468
58,3,46,0,0,0,5267,0,0,0,0,0,0,5796,0,0,0,0,4623,193754
58,3,49,0,0,0,5267,0,0,0,0,0,0,5796,0,0,0,0,0,224951
58,3,55,0,0,0,0,5796,0,0,0,0,4623,0,0,0,0,4623,0,171612
58,3,58,0,0,0,0,5796,0,0,0,0,4623,0,0,0,0,0,5267,192027
58,3,61,0,0,0,0,5796,0,0,0,0,4623,0,0,0,0,0,0,220793
58,3,64,0,0,0,0,5796,0,0,0,0,0,5267,0,0,0,0,4623,192936
58,3,67,0,0,0,0,5796,0,0,0,0,0,5267,0,0,0,0,0,224133
58,3,73,0,0,0,0,5796,0,0,0,0,0,0,5796,0,0,0,0,221406
59,3,1,0,0,8256,0,0,0,0,8256,0,0,0,0,8256,0,0,0,216207
59,3,4,0,0,8256,0,0,0,0,8256,0,0,0,0,0,9648,0,0,218409
59,3,7,0,0,8256,0,0,0,0,8256,0,0,0,0,0,0,10800,0,234913
59,3,10,0,0,8256,0,0,0,0,0,9648,0,0,0,0,8256,0,0,224049
59,3,13,0,0,8256,0,0,0,0,0,9648,0,0,0,0,0,9648,0,246534
59,3,16,0,0,8256,0,0,0,0,0,9648,0,0,0,0,0,0,10800,283872
59,3,19,0,0,8256,0,0,0,0,0,0,10800,0,0,0,0,8256,0,242965
59,3,22,0,0,8256,0,0,0,0,0,0,10800,0,0,0,0,0,9648,285842
59,3,25,0,0,8256,0,0,0,0,0,0,10800,0,0,0,0,0,0,347587
59,3,28,0,0,0,9648,0,0,0,0,8256,0,0,0,0,8256,0,0,232333
59,3,31,0,0,0,9648,0,0,0,0,8256,0,0,0,0,0,9648,0,254818
59,3,34,0,0,0,9648,0,0,0,0,8256,0,0,0,0,0,0,10800,292156
59,3,37,0,0,0,9648,0,0,0,0,0,9648,0,0,0,0,8256,0,260037
59,3,40,0,0,0,9648,0,0,0,0,0,9648,0,0,0,0,0,9648,302914
59,3,43,0,0,0,9648,0,0,0,0,0,9648,0,0,0,0,0,0,364659
59,3,46,0,0,0,9648,0,0,0,0,0,0,10800,0,0,0,0,8256,299612
59,3,49,0,0,0,9648,0,0,0,0,0,0,10800,0,0,0,0,0,366484
59,3,55,0,0,0,0,10800,0,0,0,0,8256,0,0,0,0,8256,0,254796
59,3,58,0,0,0,0,10800,0,0,0,0,8256,0,0,0,0,0,9648,297673
59,3,61,0,0,0,0,10800,0,0,0,0,8256,0,0,0,0,0,0,359418
59,3,64,0,0,0,0,10800,0,0,0,0,0,9648,0,0,0,0,8256,302508
59,3,67,0,0,0,0,10800,0,0,0,0,0,9648,0,0,0,0,0,369380
59,3,73,0,0,0,0,10800,0,0,0,0,0,0,10800,0,0,0,0,366322
60,3,1,0,0,4416,0,0,0,0,4416,0,0,0,0,4416,0,0,0,135415
60,3,4,0,0,4416,0,0,0,0,4416,0,0,0,0,0,5112,0,0,135251
60,3,7,0,0,4416,0,0,0,0,4416,0,0,0,0,0,0,5664,0,142143
60,3,10,0,0,4416,0,0,0,0,0,5112,0,0,0,0,4416,0,0,137448
60,3,13,0,0,4416,0,0,0,0,0,5112,0,0,0,0,0,5112,0,147739
60,3,16,0,0,4416,0,0,0,0,0,5112,0,0,0,0,0,0,5664,166158
60,3,19,0,0,4416,0,0,0,0,0,0,5664,0,0,0,0,4416,0,144779
60,3,22,0,0,4416,0,0,0,0,0,0,5664,0,0,0,0,0,5112,166345
60,3,25,0,0,4416,0,0,0,0,0,0,5664,0,0,0,0,0,0,196601
60,3,28,0,0,0,5112,0,0,0,0,4416,0,0,0,0,4416,0,0,140676
60,3,31,0,0,0,5112,0,0,0,0,4416,0,0,0,0,0,5112,0,150967
60,3,34,0,0,0,5112,0,0,0,0,4416,0,0,0,0,0,0,5664,169386
60,3,37,0,0,0,5112,0,0,0,0,0,5112,0,0,0,0,4416,0,153002
60,3,40,0,0,0,5112,0,0,0,0,0,5112,0,0,0,0,0,5112,174568
60,3,43,0,0,0,5112,0,0,0,0,0,5112,0,0,0,0,0,0,204824
60,3,46,0,0,0,5112,0,0,0,0,0,0,5664,0,0,0,0,4416,171827
60,3,49,0,0,0,5112,0,0,0,0,0,0,5664,0,0,0,0,0,204997
60,3,55,0,0,0,0,5664,0,0,0,0,4416,0,0,0,0,4416,0,148652
60,3,58,0,0,0,0,5664,0,0,0,0,4416,0,0,0,0,0,5112,170218
60,3,61,0,0,0,0,5664,0,0,0,0,4416,0,0,0,0,0,0,200474
60,3,64,0,0,0,0,5664,0,0,0,0,0,5112,0,0,0,0,4416,172102
60,3,67,0,0,0,0,5664,0,0,0,0,0,5112,0,0,0,0,0,205272
60,3,73,0,0,0,0,5664,0,0,0,0,0,0,5664,0,0,0,0,202733
61,3,1,0,0,5768,0,0,0,0,5768,0,0,0,0,5768,0,0,0,216469
61,3,4,0,0,5768,0,0,0,0,5768,0,0,0,0,0,6552,0,0,212978
61,3,7,0,0,5768,0,0,0,0,5768,0,0,0,0,0,0,7168,0,218431
61,3,10,0,0,5768,0,0,0,0,0,6552,0,0,0,0,5768,0,0,213968
61,3,13,0,0,5768,0,0,0,0,0,6552,0,0,0,0,0,6552,0,223349
61,3,16,0,0,5768,0,0,0,0,0,6552,0,0,0,0,0,0,7168,244635
61,3,19,0,0,5768,0,0,0,0,0,0,7168,0,0,0,0,5768,0,218495
61,3,22,0,0,5768,0,0,0,0,0,0,7168,0,0,0,0,0,6552,243417
61,3,25,0,0,5768,0,0,0,0,0,0,7168,0,0,0,0,0,0,277947
61,3,28,0,0,0,6552,0,0,0,0,5768,0,0,0,0,5768,0,0,215424
61,3,31,0,0,0,6552,0,0,0,0,5768,0,0,0,0,0,6552,0,224805
61,3,34,0,0,0,6552,0,0,0,0,5768,0,0,0,0,0,0,7168,246091
61,3,37,0,0,0,6552,0,0,0,0,0,6552,0,0,0,0,5768,0,225721
61,3,40,0,0,0,6552,0,0,0,0,0,6552,0,0,0,0,0,6552,250643
61,3,43,0,0,0,6552,0,0,0,0,0,6552,0,0,0,0,0,0,285173
61,3,46,0,0,0,6552,0,0,0,0,0,0,7168,0,0,0,0,5768,246150
61,3,49,0,0,0,6552,0,0,0,0,0,0,7168,0,0,0,0,0,284047
61,3,55,0,0,0,0,7168,0,0,0,0,5768,0,0,0,0,5768,0,218589
61,3,58,0,0,0,0,7168,0,0,0,0,5768,0,0,0,0,0,6552,243511
61,3,61,0,0,0,0,7168,0,0,0,0,5768,0,0,0,0,0,0,278041
61,3,64,0,0,0,0,7168,0,0,0,0,0,6552,0,0,0,0,5768,244360
61,3,67,0,0,0,0,7168,0,0,0,0,0,6552,0,0,0,0,0,282257
61,3,73,0,0,0,0,7168,0,0,0,0,0,0,7168,0,0,0,0,278096
62,3,1,0,0,6256,0,0,0,0,6256,0,0,0,0,6256,0,0,0,191830
62,3,4,0,0,6256,0,0,0,0,6256,0,0,0,0,0,7242,0,0,191599
62,3,7,0,0,6256,0,0,0,0,6256,0,0,0,0,0,0,8024,0,201360
62,3,10,0,0,6256,0,0,0,0,0,7242,0,0,0,0,6256,0,0,194711
62,3,13,0,0,6256,0,0,0,0,0,7242,0,0,0,0,0,7242,0,209288
62,3,16,0,0,6256,0,0,0,0,0,7242,0,0,0,0,0,0,8024,235381
62,3,19,0,0,6256,0,0,0,0,0,0,8024,0,0,0,0,6256,0,205092
62,3,22,0,0,6256,0,0,0,0,0,0,8024,0,0,0,0,0,7242,235644
62,3,25,0,0,6256,0,0,0,0,0,0,8024,0,0,0,0,0,0,278507
62,3,28,0,0,0,7242,0,0,0,0,6256,0,0,0,0,6256,0,0,199283
62,3,31,0,0,0,7242,0,0,0,0,6256,0,0,0,0,0,7242,0,213860
62,3,34,0,0,0,7242,0,0,0,0,6256,0,0,0,0,0,0,8024,239953
62,3,37,0,0,0,7242,0,0,0,0,0,7242,0,0,0,0,6256,0,216740
62,3,40,0,0,0,7242,0,0,0,0,0,7242,0,0,0,0,0,7242,247292
62,3,43,0,0,0,7242,0,0,0,0,0,7242,0,0,0,0,0,0,290155
62,3,46,0,0,0,7242,0,0,0,0,0,0,8024,0,0,0,0,6256,243410
62,3,49,0,0,0,7242,0,0,0,0,0,0,8024,0,0,0,0,0,290401
62,3,55,0,0,0,0,8024,0,0,0,0,6256,0,0,0,0,6256,0,210578
62,3,58,0,0,0,0,8024,0,0,0,0,6256,0,0,0,0,0,7242,241130
62,3,61,0,0,0,0,8024,0,0,0,0,6256,0,0,0,0,0,0,283993
62,3,64,0,0,0,0,8024,0,0,0,0,0,7242,0,0,0,0,6256,243800
62,3,67,0,0,0,0,8024,0,0,0,0,0,7242,0,0,0,0,0,290791
62,3,73,0,0,0,0,8024,0,0,0,0,0,0,8024,0,0,0,0,287196
63,3,1,0,0,6592,0,0,0,0,6592,0,0,0,0,6592,0,0,0,247395
63,3,4,0,0,6592,0,0,0,0,6592,0,0,0,0,0,7488,0,0,243404
63,3,7,0,0,6592,0,0,0,0,6592,0,0,0,0,0,0,8192,0,249639
63,3,10,0,0,6592,0,0,0,0,0,7488,0,0,0,0,6592,0,0,244536
63,3,13,0,0,6592,0,0,0,0,0,7488,0,0,0,0,0,7488,0,255259
63,3,16,0,0,6592,0,0,0,0,0,7488,0,0,0,0,0,0,8192,279585
63,3,19,0,0,6592,0,0,0,0,0,0,8192,0,0,0,0,6592,0,249710
63,3,22,0,0,6592,0,0,0,0,0,0,8192,0,0,0,0,0,7488,278193
63,3,25,0,0,6592,0,0,0,0,0,0,8192,0,0,0,0,0,0,317655
63,3,28,0,0,0,7488,0,0,0,0,6592,0,0,0,0,6592,0,0,246199
63,3,31,0,0,0,7488,0,0,0,0,6592,0,0,0,0,0,7488,0,256922
63,3,34,0,0,0,7488,0,0,0,0,6592,0,0,0,0,0,0,8192,281248
63,3,37,0,0,0,7488,0,0,0,0,0,7488,0,0,0,0,6592,0,257968
63,3,40,0,0,0,7488,0,0,0,0,0,7488,0,0,0,0,0,7488,286451
63,3,43,0,0,0,7488,0,0,0,0,0,7488,0,0,0,0,0,0,325913
63,3,46,0,0,0,7488,0,0,0,0,0,0,8192,0,0,0,0,6592,281316
63,3,49,0,0,0,7488,0,0,0,0,0,0,8192,0,0,0,0,0,324627
63,3,55,0,0,0,0,8192,0,0,0,0,6592,0,0,0,0,6592,0,249817
63,3,58,0,0,0,0,8192,0,0,0,0,6592,0,0,0,0,0,7488,278300
63,3,61,0,0,0,0,8192,0,0,0,0,6592,0,0,0,0,0,0,317762
63,3,64,0,0,0,0,8192,0,0,0,0,0,7488,0,0,0,0,6592,279272
63,3,67,0,0,0,0,8192,0,0,0,0,0,7488,0,0,0,0,0,322583
63,3,73,0,0,0,0,8192,0,0,0,0,0,0,8192,0,0,0,0,317825
64,3,1,0,0,3990,0,0,0,0,3990,0,0,0,0,3990,0,0,0,130433
64,3,4,0,0,3990,0,0,0,0,3990,0,0,0,0,0,4599,0,0,129736
64,3,7,0,0,3990,0,0,0,0,3990,0,0,0,0,0,0,5082,0,135349
64,3,10,0,0,3990,0,0,0,0,0,4599,0,0,0,0,3990,0,0,131386
64,3,13,0,0,3990,0,0,0,0,0,4599,0,0,0,0,0,4599,0,139974
64,3,16,0,0,3990,0,0,0,0,0,4599,0,0,0,0,0,0,5082,156115
64,3,19,0,0,3990,0,0,0,0,0,0,5082,0,0,0,0,3990,0,137133
64,3,22,0,0,3990,0,0,0,0,0,0,5082,0,0,0,0,0,4599,156028
64,3,25,0,0,3990,0,0,0,0,0,0,5082,0,0,0,0,0,0,182416
64,3,28,0,0,0,4599,0,0,0,0,3990,0,0,0,0,3990,0,0,133810
64,3,31,0,0,0,4599,0,0,0,0,3990,0,0,0,0,0,4599,0,142398
64,3,34,0,0,0,4599,0,0,0,0,3990,0,0,0,0,0,0,5082,158539
64,3,37,0,0,0,4599,0,0,0,0,0,4599,0,0,0,0,3990,0,143927
64,3,40,0,0,0,4599,0,0,0,0,0,4599,0,0,0,0,0,4599,162822
64,3,43,0,0,0,4599,0,0,0,0,0,4599,0,0,0,0,0,0,189210
64,3,46,0,0,0,4599,0,0,0,0,0,0,5082,0,0,0,0,3990,160190
64,3,49,0,0,0,4599,0,0,0,0,0,0,5082,0,0,0,0,0,189129
64,3,55,0,0,0,0,5082,0,0,0,0,3990,0,0,0,0,3990,0,139749
64,3,58,0,0,0,0,5082,0,0,0,0,3990,0,0,0,0,0,4599,158644
64,3,61,0,0,0,0,5082,0,0,0,0,3990,0,0,0,0,0,0,185032
64,3,64,0,0,0,0,5082,0,0,0,0,0,4599,0,0,0,0,3990,160058
64,3,67,0,0,0,0,5082,0,0,0,0,0,4599,0,0,0,0,0,188997
64,3,73,0,0,0,0,5082,0,0,0,0,0,0,5082,0,0,0,0,186561
65,3,1,0,0,8240,0,0,0,0,8240,0,0,0,0,8240,0,0,0,309239
65,3,4,0,0,8240,0,0,0,0,8240,0,0,0,0,0,9360,0,0,304250
65,3,7,0,0,8240,0,0,0,0,8240,0,0,0,0,0,0,10240,0,312043
65,3,10,0,0,8240,0,0,0,0,0,9360,0,0,0,0,8240,0,0,305665
65,3,13,0,0,8240,0,0,0,0,0,9360,0,0,0,0,0,9360,0,319069
65,3,16,0,0,8240,0,0,0,0,0,9360,0,0,0,0,0,0,10240,349477
65,3,19,0,0,8240,0,0,0,0,0,0,10240,0,0,0,0,8240,0,312134
65,3,22,0,0,8240,0,0,0,0,0,0,10240,0,0,0,0,0,9360,347737
65,3,25,0,0,8240,0,0,0,0,0,0,10240,0,0,0,0,0,0,397066
65,3,28,0,0,0,9360,0,0,0,0,8240,0,0,0,0,8240,0,0,307745
65,3,31,0,0,0,9360,0,0,0,0,8240,0,0,0,0,0,9360,0,321149
65,3,34,0,0,0,9360,0,0,0,0,8240,0,0,0,0,0,0,10240,351557
65,3,37,0,0,0,9360,0,0,0,0,0,9360,0,0,0,0,8240,0,322458
65,3,40,0,0,0,9360,0,0,0,0,0,9360,0,0,0,0,0,9360,358061
65,3,43,0,0,0,9360,0,0,0,0,0,9360,0,0,0,0,0,0,407390
65,3,46,0,0,0,9360,0,0,0,0,0,0,10240,0,0,0,0,8240,351641
65,3,49,0,0,0,9360,0,0,0,0,0,0,10240,0,0,0,0,0,405780
65,3,55,0,0,0,0,10240,0,0,0,0,8240,0,0,0,0,8240,0,312269
65,3,58,0,0,0,0,10240,0,0,0,0,8240,0,0,0,0,0,9360,347872
65,3,61,0,0,0,0,10240,0,0,0,0,8240,0,0,0,0,0,0,397201
65,3,64,0,0,0,0,10240,0,0,0,0,0,9360,0,0,0,0,8240,349085
65,3,67,0,0,0,0,10240,0,0,0,0,0,9360,0,0,0,0,0,403224
65,3,73,0,0,0,0,10240,0,0,0,0,0,0,10240,0,0,0,0,397280
66,3,1,0,0,5096,0,0,0,0,5096,0,0,0,0,5096,0,0,0,176277
66,3,4,0,0,5096,0,0,0,0,5096,0,0,0,0,0,5824,0,0,174250
66,3,7,0,0,5096,0,0,0,0,5096,0,0,0,0,0,0,6422,0,180720
66,3,10,0,0,5096,0,0,0,0,0,5824,0,0,0,0,5096,0,0,175730
66,3,13,0,0,5096,0,0,0,0,0,5824,0,0,0,0,0,5824,0,185404
66,3,16,0,0,5096,0,0,0,0,0,5824,0,0,0,0,0,0,6422,205452
